id,ext_id,start,finish,Q2,Q3,Q4,Q5,Q6 ,col_1,col_2,col_3,col_6,col_8,col_9,col_10,col_12,col_13,col_14,col_15,col_16,col_21,col_22,col_30,col_42,col_425,col_2581,device_type
1883421.00,#NULL!,2024-02-29 12:49:02,2024-02-29 12:49:45,2.00,2.00,2.00,3.00,שיהיה משהו נרחב כמעט לכל הדעות,2.00,7.00,7.00,77.00,2.00,3.00,1.00,8.00,31.00,1.00,31.00,31.00,2.00,2.00,62.00,2.00,100.00,4.00,2.00
1883440.00,#NULL!,2024-02-29 14:46:04,2024-02-29 14:47:45,2.00,1.00,1.00,5.00,לעשות הצבעה על כל הצעה וכמה קולות שיהיו יותר לכל הצבעה היא ההצבעה שתתקבל,1.00,6.00,1.00,32.00,2.00,4.00,1.00,8.00,1.00,4.00,31.00,1.00,1.00,1.00,41.00,2.00,22.00,3.00,1.00
1883463.00,#NULL!,2024-02-29 14:56:01,2024-02-29 14:57:44,2.00,2.00,1.00,3.00,K,1.00,3.00,7.00,70.00,1.00,2.00,1.00,3.00,1.00,1.00,1.00,1.00,2.00,2.00,18.00,3.00,100.00,4.00,1.00
1883473.00,#NULL!,2024-02-29 14:43:47,2024-02-29 14:44:25,2.00,3.00,1.00,2.00,.,1.00,6.00,3.00,39.00,2.00,3.00,1.00,7.00,1.00,3.00,1.00,1.00,4.00,4.00,48.00,1.00,100.00,5.00,1.00
1883476.00,#NULL!,2024-02-29 14:02:27,2024-02-29 14:03:27,3.00,3.00,2.00,1.00,גורמי הביטחון ,1.00,4.00,4.00,61.00,1.00,5.00,1.00,2.00,1.00,1.00,1.00,1.00,2.00,2.00,26.00,2.00,24.00,5.00,2.00
1883484.00,#NULL!,2024-02-29 20:59:53,2024-02-29 21:00:39,3.00,2.00,2.00,1.00,,1.00,4.00,5.00,69.00,1.00,3.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,27.00,1.00,34.00,1.00,3.00
1883498.00,#NULL!,2024-02-29 13:13:59,2024-02-29 13:14:43,2.00,5.00,2.00,5.00,כן,1.00,4.00,1.00,1186.00,2.00,3.00,2.00,8.00,1.00,3.00,1.00,1.00,4.00,2.00,29.00,1.00,100.00,3.00,3.00
1883502.00,#NULL!,2024-02-29 15:50:09,2024-02-29 15:51:10,5.00,5.00,1.00,1.00,רק גורמים מקצועיים ,1.00,3.00,6.00,1094.00,1.00,2.00,1.00,8.00,1.00,1.00,1.00,1.00,2.00,4.00,19.00,1.00,29.00,5.00,2.00
1883525.00,#NULL!,2024-02-29 14:01:29,2024-02-29 14:03:15,5.00,3.00,1.00,1.00,אין,2.00,4.00,1.00,0.00,1.00,4.00,4.00,2.00,1.00,0.00,1.00,1.00,3.00,2.00,25.00,1.00,14.00,0.00,2.00
1883534.00,#NULL!,2024-02-29 14:57:47,2024-02-29 15:00:24,1.00,3.00,1.00,2.00,עם ישראל חיאנחנו ננצחונביא את הראש של סינוואר החרא לישראלכל החטופים יחזרו בעזרת ה'צהל ינצחעם ישראל חייי!!!כולם מקנאים לנו כולם שונאים אותנו בגלל הדת!! בגלל היהדות לא בגלל שטח אדמה ולא בגלל חרטה...רק בגלל שאנחנו יהודים נקודה,1.00,6.00,4.00,65.00,2.00,3.00,1.00,8.00,1.00,5.00,6.00,6.00,3.00,3.00,43.00,3.00,22.00,2.00,2.00
1883639.00,#NULL!,2024-02-29 12:57:14,2024-02-29 12:58:06,3.00,2.00,2.00,1.00,א.מ.ל,1.00,7.00,6.00,72.00,2.00,6.00,1.00,9.00,1.00,1.00,1.00,1.00,5.00,5.00,58.00,1.00,24.00,1.00,3.00
1883654.00,#NULL!,2024-02-29 20:48:10,2024-02-29 20:49:06,2.00,2.00,1.00,5.00,.,1.00,4.00,3.00,44.00,1.00,5.00,1.00,8.00,1.00,1.00,1.00,1.00,3.00,3.00,26.00,3.00,25.00,5.00,2.00
1883746.00,#NULL!,2024-03-02 18:35:56,2024-03-02 18:38:28,5.00,3.00,2.00,2.00,הקבינט המצומצם מקבל מהצבא והשבכ נתונים והוא צריך להחליט ,1.00,7.00,2.00,35.00,2.00,2.00,1.00,6.00,1.00,1.00,32.00,32.00,2.00,2.00,75.00,2.00,100.00,3.00,2.00
1883816.00,#NULL!,2024-02-29 13:54:36,2024-02-29 13:57:51,4.00,5.00,1.00,1.00,מאוד מאוד חשוב לשחרר את כולם; גם תמורת הפסקת הלחימה. ממילא כשחמאס יפר את הפסקת האש; והוא יפר; אפשר יהיה להילחם שוב. אז לא בכל מחיר; אבל אפילו מחיר גבוה כדאי; וכמה שיותר מהר; לפני שירצחו את כולם. לא רוצה לחזור לטראומת רון ארד,2.00,7.00,3.00,1079.00,2.00,5.00,1.00,6.00,1.00,1.00,8.00,18.00,6.00,6.00,68.00,1.00,16.00,5.00,2.00
1883865.00,#NULL!,2024-02-29 12:51:57,2024-02-29 12:52:49,1.00,1.00,1.00,1.00,אני חושב שיש הרבה שיקולים שכאזרח אני לא יודע ,1.00,5.00,0.00,0.00,2.00,5.00,1.00,8.00,1.00,2.00,38.00,1.00,2.00,2.00,31.00,4.00,100.00,0.00,2.00
1883877.00,#NULL!,2024-02-29 17:49:44,2024-02-29 17:50:38,1.00,1.00,2.00,5.00,אין ,1.00,4.00,7.00,78.00,1.00,3.00,1.00,8.00,1.00,1.00,14.00,14.00,4.00,3.00,25.00,1.00,22.00,4.00,3.00
1884697.00,#NULL!,2024-02-29 12:36:20,2024-02-29 12:37:35,2.00,3.00,3.00,1.00,לא יודעת,2.00,7.00,2.00,35.00,2.00,5.00,1.00,6.00,1.00,1.00,23.00,23.00,4.00,3.00,67.00,3.00,19.00,3.00,2.00
1884985.00,#NULL!,2024-02-29 15:04:52,2024-02-29 15:06:19,2.00,2.00,1.00,1.00,אסור להיגרר לדרישות של מחבלים,1.00,6.00,1.00,17.00,1.00,5.00,1.00,7.00,14.00,1.00,14.00,14.00,4.00,4.00,48.00,1.00,16.00,3.00,1.00
1885132.00,#NULL!,2024-02-29 12:41:16,2024-02-29 12:43:26,3.00,3.00,1.00,3.00,צריך להגיע לתנאי שכל החתופים יחזרו,2.00,5.00,7.00,78.00,2.00,2.00,1.00,8.00,1.00,4.00,1.00,1.00,2.00,2.00,34.00,2.00,100.00,4.00,2.00
1885255.00,#NULL!,2024-02-29 20:35:42,2024-02-29 20:38:11,2.00,3.00,1.00,2.00,שישחררו כבר את כל השבויים ויתנו להם כמה אסירים ושימשיכו להילחם עד הסוף החיילים שלנו ,2.00,6.00,3.00,48.00,2.00,3.00,1.00,11.00,14.00,2.00,14.00,14.00,1.00,1.00,42.00,2.00,1.00,5.00,2.00
1885257.00,#NULL!,2024-02-29 14:37:36,2024-02-29 14:38:25,2.00,1.00,2.00,1.00,אין פירוט,2.00,5.00,0.00,0.00,2.00,3.00,1.00,8.00,1.00,2.00,6.00,31.00,6.00,6.00,37.00,2.00,14.00,0.00,2.00
1885351.00,#NULL!,2024-02-29 16:58:21,2024-02-29 17:00:17,2.00,3.00,1.00,1.00,לא לשחרר רוצחים עם דם על הידיים,2.00,5.00,4.00,59.00,2.00,5.00,1.00,8.00,1.00,4.00,1.00,1.00,3.00,6.00,38.00,2.00,1.00,2.00,3.00
1885367.00,#NULL!,2024-02-29 12:45:22,2024-02-29 12:46:33,3.00,2.00,1.00,1.00,שחרור מהיר,2.00,7.00,1.00,11.00,2.00,3.00,1.00,8.00,1.00,1.00,31.00,31.00,3.00,1.00,55.00,2.00,100.00,3.00,2.00
1890517.00,#NULL!,2024-02-29 13:35:51,2024-02-29 13:36:50,2.00,2.00,1.00,5.00,לא סומך על מערכת הביטחון הכושלת רק העם יחליט מה טוב,1.00,5.00,5.00,69.00,2.00,6.00,1.00,10.00,1.00,5.00,1.00,1.00,4.00,3.00,31.00,1.00,100.00,1.00,2.00
1890568.00,#NULL!,2024-02-29 15:10:37,2024-02-29 15:12:19,5.00,2.00,1.00,1.00,יש להם את היכולת הגדולה לדעת בדיוק מה טוב,2.00,5.00,3.00,42.00,2.00,5.00,1.00,8.00,1.00,3.00,1.00,1.00,2.00,2.00,38.00,2.00,1.00,4.00,2.00
1890573.00,#NULL!,2024-02-29 17:32:57,2024-02-29 17:35:26,2.00,1.00,2.00,1.00,אסור להסכים מיד לכל הצעה אבל צריך גם להיות ריאלי,1.00,4.00,5.00,69.00,1.00,3.00,1.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,22.00,3.00,0.00,1.00,3.00
1890609.00,#NULL!,2024-02-29 15:03:47,2024-02-29 15:08:01,5.00,2.00,1.00,2.00,החטופים והחטופות אזרחים וחיילים חייבים להשתחרר בכל מחיר שידרש.למדינה שלנו אין את הזכות להפקירם שוב לאחר מכן.מבחינתי שנפר את ההסכם ושנעשה כל שידרש כדי לחסל את החמאס ולבנות יישות אחרת בעזה.,1.00,5.00,1.00,341.00,2.00,5.00,1.00,8.00,1.00,4.00,36.00,1.00,3.00,3.00,39.00,1.00,20.00,3.00,2.00
1890685.00,#NULL!,2024-02-29 17:18:37,2024-02-29 17:21:16,2.00,2.00,1.00,1.00,"אין תשובה אחת נכונה; על אף שהסקר מאלץ אותנו לבחור כזועניינן השבויים הוא נושא כאוב ולעתים יש רושם בציבור שלא ננקטים צעדים להחזירם ושיש שאננות.פחות פוליטיקה - יותר תכלס; תנו לצה""ל ולמערכות הביטחון לעבוד ולתת תוצאות - החיילים שלנו הם היחידים שלא מונעים משיקולים פוליטיים אלא מציונות גרידא!עם ישראל חי! ",2.00,5.00,0.00,0.00,2.00,5.00,1.00,7.00,1.00,1.00,1.00,1.00,5.00,5.00,36.00,2.00,100.00,0.00,1.00
1890725.00,#NULL!,2024-02-29 17:33:39,2024-02-29 17:35:57,1.00,2.00,1.00,1.00,לא להסכים לשום מתווה להחזרת אסירים ביטחוניים אחרת אנחנו מפסידים הכל ;יבצעו שוב ושוב פיגועים וברגע שהם משוחררים מבחינתם ניצחו.להשמיד את כל המחבלים הארורים .,1.00,5.00,3.00,48.00,1.00,3.00,1.00,8.00,1.00,1.00,7.00,31.00,3.00,3.00,31.00,2.00,42.00,5.00,3.00
1890730.00,#NULL!,2024-02-29 21:09:43,2024-02-29 21:10:50,1.00,1.00,1.00,1.00,רק המוסד והשב?כ יכולים לקנות למי  לאשר שחרור זה אסירים שינקמו בנו,1.00,5.00,1.00,554.00,2.00,4.00,0.00,7.00,1.00,3.00,31.00,24.00,4.00,5.00,36.00,1.00,47.00,3.00,3.00
1890733.00,#NULL!,2024-02-29 17:59:07,2024-02-29 18:00:09,3.00,3.00,1.00,1.00,בלי שחרור החטופים (הם לא שבויים; כי הם לא שבויי מלחמה. הם אזרחים שנחטפו) לא יישאר אמוון במדינה,2.00,7.00,3.00,1060.00,2.00,5.00,1.00,9.00,1.00,1.00,1.00,5.00,4.00,5.00,61.00,1.00,34.00,5.00,1.00
1890736.00,#NULL!,2024-02-29 20:23:47,2024-02-29 20:24:32,2.00,3.00,2.00,4.00,י,1.00,7.00,1.00,1105.00,2.00,6.00,1.00,9.00,1.00,4.00,41.00,1.00,2.00,2.00,57.00,1.00,45.00,3.00,1.00
1890750.00,#NULL!,2024-02-29 13:09:31,2024-02-29 13:12:01,2.00,3.00,2.00,3.00,כמה שיותר אנשים צריכים לקבל את ההחלטה,1.00,7.00,1.00,838.00,2.00,5.00,1.00,8.00,8.00,1.00,8.00,8.00,2.00,4.00,59.00,3.00,12.00,3.00,1.00
1890815.00,#NULL!,2024-02-29 16:43:49,2024-02-29 16:46:30,2.00,1.00,3.00,4.00,אני חושב שהכנסת מייצגת את בחירת העם יותר מהממשלה,1.00,6.00,4.00,65.00,1.00,3.00,7.00,9.00,1.00,1.00,1.00,1.00,4.00,6.00,42.00,1.00,10.00,2.00,1.00
1890869.00,#NULL!,2024-02-29 14:08:39,2024-02-29 14:16:10,2.00,3.00,1.00,1.00,עסקה לא בכל מחיר,1.00,6.00,3.00,49.00,2.00,4.00,1.00,8.00,15.00,2.00,15.00,15.00,4.00,4.00,44.00,1.00,14.00,2.00,1.00
1890895.00,#NULL!,2024-02-29 17:33:04,2024-02-29 17:34:46,2.00,2.00,1.00,2.00,צריך להתרכז בלחימה לפני בלי הפרעות,1.00,3.00,6.00,389.00,1.00,3.00,1.00,4.00,1.00,1.00,34.00,1.00,3.00,2.00,18.00,3.00,22.00,1.00,3.00
1890922.00,#NULL!,2024-02-29 13:06:15,2024-02-29 14:11:51,5.00,4.00,1.00,5.00,משאל עם,2.00,5.00,2.00,33.00,1.00,5.00,2.00,8.00,1.00,1.00,1.00,1.00,4.00,4.00,36.00,1.00,37.00,3.00,1.00
1890970.00,#NULL!,2024-02-29 15:59:25,2024-02-29 16:00:58,3.00,2.00,1.00,1.00,החזרת החטופים עם התנאים שלנו ,1.00,3.00,7.00,70.00,1.00,3.00,1.00,3.00,1.00,1.00,21.00,21.00,2.00,1.00,18.00,2.00,100.00,4.00,3.00
1891086.00,#NULL!,2024-02-29 18:49:19,2024-02-29 18:50:07,3.00,2.00,1.00,1.00,.,1.00,4.00,1.00,30.00,2.00,3.00,1.00,8.00,1.00,1.00,1.00,1.00,4.00,3.00,26.00,1.00,9.00,3.00,3.00
1891142.00,#NULL!,2024-02-29 12:56:04,2024-02-29 12:57:53,3.00,2.00,1.00,3.00,יש לשחרר את החטופים ;ללא זה שיחזירו אותם הביתה זה הפסד במלחמה.,1.00,7.00,6.00,73.00,2.00,6.00,1.00,11.00,1.00,1.00,42.00,42.00,1.00,1.00,56.00,2.00,100.00,2.00,1.00
1891164.00,#NULL!,2024-02-29 14:09:51,2024-02-29 14:13:09,2.00,5.00,2.00,1.00,לא כל המידע נמצא ברשותינו האזרחים; לכן החשוב הוא להקשיב לכוחות הביטחון והמודיעין על מנת להחליט על דרכי פעולה.,2.00,7.00,4.00,62.00,1.00,5.00,1.00,8.00,1.00,1.00,29.00,29.00,1.00,1.00,69.00,1.00,19.00,2.00,2.00
1891197.00,#NULL!,2024-02-29 13:10:10,2024-02-29 13:11:03,5.00,5.00,1.00,1.00,לבחזיר אותם עכשיו,1.00,5.00,1.00,1109.00,2.00,5.00,1.00,7.00,1.00,3.00,1.00,10.00,2.00,3.00,40.00,2.00,20.00,3.00,2.00
1891216.00,#NULL!,2024-02-29 13:07:53,2024-02-29 13:08:32,5.00,4.00,1.00,1.00,הם הסמכות שהכי מבינה בעניין,1.00,5.00,4.00,65.00,2.00,5.00,2.00,8.00,1.00,2.00,1.00,1.00,3.00,4.00,32.00,0.00,19.00,2.00,3.00
1891239.00,#NULL!,2024-02-29 12:52:47,2024-02-29 12:54:43,2.00,1.00,2.00,3.00,חטופים אכן זה נושע חשוב מאוד. אך יש את טובת כלל עם ישראל; ולכן צריך להיות זהירים מאוד לפני ביצוע עסקה. כ''כ ; כבר הוכח מעל לכל ספק שלחץ צבאי מביא תוצאות. ,1.00,5.00,5.00,69.00,2.00,4.00,1.00,7.00,1.00,4.00,1.00,1.00,4.00,4.00,36.00,3.00,14.00,1.00,1.00
1891261.00,#NULL!,2024-02-29 13:36:00,2024-02-29 13:37:41,1.00,2.00,1.00,5.00,כניעה מוחלטת.כותשים את האויב עד שיכנע וישחרר את החטופים.ואז לכתוש עוד. שום דבר אחר; אחרת יהיה עוד 7.10,1.00,4.00,3.00,44.00,2.00,5.00,1.00,8.00,1.00,2.00,1.00,1.00,5.00,5.00,30.00,1.00,16.00,5.00,2.00
1891263.00,#NULL!,2024-02-29 17:33:55,2024-02-29 17:36:20,2.00,2.00,2.00,1.00,יש לבחון את המצב בעיקר מבחינה צבאית.אולי קצת מדינית - אבל מי שאמור לקבוע את הטון זה בהתאם ליכולת הצבאית של המדינה,2.00,4.00,3.00,0.00,2.00,5.00,1.00,8.00,1.00,2.00,1.00,1.00,5.00,5.00,30.00,2.00,16.00,0.00,2.00
1891264.00,#NULL!,2024-02-29 17:29:38,2024-02-29 17:30:58,3.00,3.00,2.00,2.00,ש,1.00,6.00,7.00,998.00,1.00,5.00,0.00,8.00,1.00,1.00,1.00,1.00,4.00,3.00,43.00,1.00,100.00,4.00,2.00
1891284.00,#NULL!,2024-02-29 12:59:20,2024-02-29 13:01:13,2.00,2.00,1.00,2.00,מבחינתי העיסוק הציבורי יוצר את המחיר הגבוה אותו אנחנו משלמים.מחיר זה עלול חלילה ליצור את הפיגוע והחטיפה הבאים. ראה עיסקת שליט,1.00,7.00,1.00,376.00,2.00,4.00,1.00,7.00,1.00,1.00,47.00,18.00,5.00,5.00,62.00,3.00,100.00,3.00,2.00
1891664.00,#NULL!,2024-02-29 14:45:21,2024-02-29 14:47:42,5.00,3.00,1.00,1.00,אין לי פירוט נוסף,2.00,5.00,3.00,39.00,2.00,5.00,1.00,11.00,1.00,3.00,1.00,9.00,4.00,4.00,33.00,2.00,42.00,5.00,3.00
1891666.00,#NULL!,2024-02-29 13:42:16,2024-02-29 13:43:31,2.00,1.00,1.00,2.00,הגורמים שהכי מוסמכים לנושא,1.00,7.00,4.00,1026.00,1.00,4.00,1.00,8.00,1.00,1.00,47.00,1.00,4.00,4.00,53.00,1.00,1.00,2.00,2.00
1891671.00,#NULL!,2024-02-29 20:14:37,2024-02-29 20:15:44,5.00,4.00,2.00,1.00,למען הביטחון צריך לשלם מחיר כבד,1.00,5.00,3.00,41.00,2.00,5.00,2.00,8.00,1.00,1.00,1.00,1.00,3.00,6.00,34.00,2.00,40.00,5.00,3.00
1891706.00,#NULL!,2024-02-29 13:49:04,2024-02-29 13:52:34,2.00,2.00,1.00,1.00,שיקולי מודיעין מהשב?כ והמוסד. ,2.00,6.00,2.00,37.00,2.00,6.00,1.00,5.00,1.00,5.00,15.00,15.00,3.00,2.00,42.00,2.00,41.00,3.00,3.00
1891717.00,#NULL!,2024-02-29 13:33:21,2024-02-29 13:34:31,3.00,3.00,2.00,1.00,חשוב מאוד להחזיר את החטופים,1.00,6.00,3.00,1073.00,2.00,3.00,1.00,8.00,1.00,2.00,1.00,1.00,4.00,4.00,44.00,1.00,9.00,5.00,2.00
1891721.00,#NULL!,2024-02-29 16:27:47,2024-02-29 16:30:45,5.00,1.00,1.00,1.00,לא מעוניינת לפרט ,2.00,4.00,6.00,608.00,2.00,5.00,1.00,8.00,14.00,3.00,14.00,14.00,4.00,2.00,28.00,2.00,19.00,1.00,2.00
1891746.00,#NULL!,2024-02-29 21:03:59,2024-02-29 21:04:39,5.00,1.00,2.00,1.00,אין לי מה,2.00,3.00,2.00,33.00,1.00,2.00,1.00,3.00,1.00,1.00,1.00,1.00,4.00,1.00,18.00,2.00,100.00,3.00,3.00
1891776.00,#NULL!,2024-02-29 15:06:24,2024-02-29 15:07:02,5.00,4.00,2.00,1.00,עכשיו,1.00,7.00,4.00,65.00,1.00,4.00,1.00,8.00,1.00,1.00,2.00,1.00,3.00,3.00,56.00,1.00,2.00,2.00,1.00
1891791.00,#NULL!,2024-02-29 17:33:13,2024-02-29 17:33:36,5.00,5.00,1.00,2.00,.,2.00,4.00,4.00,62.00,1.00,5.00,1.00,2.00,1.00,1.00,1.00,1.00,4.00,2.00,23.00,2.00,100.00,2.00,3.00
1891812.00,#NULL!,2024-02-29 21:18:19,2024-02-29 21:19:45,3.00,2.00,1.00,2.00,חייבים להחזיר אותם הביתה ולא להתקפל מצד שני,1.00,5.00,3.00,1071.00,2.00,3.00,1.00,8.00,1.00,2.00,31.00,1.00,3.00,4.00,35.00,1.00,42.00,2.00,2.00
1891859.00,#NULL!,2024-02-29 14:35:17,2024-02-29 14:40:01,3.00,2.00,1.00,1.00,אין מה,1.00,6.00,2.00,1044.00,2.00,5.00,1.00,10.00,1.00,2.00,31.00,1.00,4.00,5.00,48.00,1.00,29.00,3.00,2.00
1891863.00,#NULL!,2024-02-29 21:09:10,2024-02-29 21:09:54,1.00,4.00,1.00,5.00,לא יודעת,2.00,4.00,2.00,27.00,1.00,5.00,2.00,8.00,1.00,1.00,1.00,1.00,4.00,2.00,24.00,1.00,40.00,3.00,3.00
1891871.00,#NULL!,2024-02-29 13:37:30,2024-02-29 13:38:55,2.00,3.00,1.00,1.00,על הקבינט המצומצם לשקול ולהחליט בהתאם להמלצות הדרגים המקצועיים: צהל; שבכ ומוסד,1.00,6.00,3.00,1071.00,2.00,5.00,1.00,8.00,1.00,4.00,1.00,1.00,5.00,5.00,47.00,1.00,16.00,2.00,1.00
1891893.00,#NULL!,2024-02-29 12:34:38,2024-02-29 12:35:58,1.00,1.00,1.00,5.00,לדעתי אסור לשחרר אסירים בשום פנים,2.00,4.00,3.00,49.00,2.00,2.00,1.00,8.00,1.00,2.00,1.00,1.00,3.00,3.00,25.00,1.00,13.00,2.00,2.00
1891900.00,#NULL!,2024-02-29 17:33:11,2024-02-29 17:34:04,2.00,2.00,1.00,1.00,ביטחון והרתאה,2.00,5.00,6.00,1090.00,2.00,5.00,1.00,8.00,1.00,6.00,10.00,10.00,2.00,4.00,34.00,3.00,12.00,1.00,2.00
1891915.00,#NULL!,2024-02-29 17:04:23,2024-02-29 17:06:30,1.00,2.00,2.00,1.00,.,1.00,7.00,4.00,62.00,2.00,4.00,1.00,8.00,1.00,3.00,29.00,29.00,1.00,1.00,52.00,1.00,19.00,2.00,2.00
1891924.00,#NULL!,2024-02-29 12:42:34,2024-02-29 12:43:43,2.00,3.00,2.00,1.00,שבכ ומוסד לדעתי חשופים למידע רגיש ויכולים לקבל החלטות בנושא זה,2.00,5.00,3.00,1065.00,2.00,5.00,1.00,8.00,1.00,5.00,1.00,1.00,4.00,4.00,36.00,3.00,13.00,2.00,3.00
1891941.00,#NULL!,2024-02-29 14:43:14,2024-02-29 14:45:01,2.00,2.00,2.00,1.00,צריך לזכור שהמחבלים עם דן על הידיים ,1.00,3.00,5.00,69.00,1.00,1.00,1.00,4.00,1.00,1.00,1.00,1.00,3.00,1.00,18.00,3.00,100.00,1.00,2.00
1891969.00,#NULL!,2024-02-29 13:36:44,2024-02-29 13:38:29,5.00,1.00,1.00,5.00,קודם כל צריך לשאול את האזרחים איך ומה לעשות כי הבאנו שהממשלה לא יודעת לעשות זאת,2.00,4.00,3.00,48.00,2.00,5.00,1.00,8.00,1.00,2.00,15.00,15.00,1.00,1.00,24.00,2.00,19.00,5.00,3.00
1892012.00,#NULL!,2024-02-29 16:24:40,2024-02-29 16:25:31,2.00,2.00,1.00,1.00,שב?כ ממשלה וצבא בייד,1.00,5.00,1.00,1253.00,2.00,5.00,1.00,12.00,1.00,1.00,1.00,1.00,3.00,3.00,34.00,1.00,10.00,3.00,3.00
1892271.00,#NULL!,2024-02-29 13:35:33,2024-02-29 13:36:49,3.00,2.00,2.00,1.00,בעלי הידע המדויק ביותר וההיכרות הנכונה ביותר מול האויב ,2.00,5.00,7.00,76.00,4.00,4.00,1.00,11.00,1.00,4.00,31.00,1.00,2.00,2.00,36.00,2.00,0.00,4.00,3.00
1892330.00,#NULL!,2024-02-29 14:20:45,2024-02-29 14:21:30,3.00,2.00,2.00,1.00,הם הגורמים המקצועיים,1.00,5.00,3.00,51.00,2.00,6.00,1.00,8.00,1.00,1.00,1.00,1.00,4.00,4.00,31.00,1.00,100.00,2.00,2.00
1892362.00,#NULL!,2024-02-29 15:22:06,2024-02-29 15:23:52,5.00,5.00,1.00,2.00,המלחמות לא ייגמרו וכך גם המחבלים. אבל הייתי רוצה שהמדינה תעשה הכל אם אני הייתי בשבי או מישהו קרוב אליי. לכן לא משנה כמה אסירים נשחרר בסוף מישהו תמיד ינסה לפגוע בנו.,2.00,4.00,2.00,1035.00,2.00,5.00,1.00,8.00,1.00,1.00,14.00,14.00,4.00,4.00,27.00,1.00,27.00,3.00,1.00
1892378.00,#NULL!,2024-02-29 12:52:57,2024-02-29 12:53:33,5.00,4.00,2.00,5.00,צריך לשחרר את כל החטופים ,2.00,4.00,7.00,78.00,1.00,1.00,1.00,8.00,0.00,0.00,47.00,47.00,1.00,6.00,25.00,1.00,21.00,4.00,3.00
1892586.00,#NULL!,2024-02-29 17:24:22,2024-02-29 17:24:58,5.00,2.00,1.00,1.00,ח,1.00,4.00,1.00,366.00,1.00,3.00,1.00,8.00,1.00,0.00,1.00,1.00,2.00,1.00,21.00,1.00,41.00,3.00,2.00
1892594.00,#NULL!,2024-02-29 14:47:44,2024-02-29 14:50:17,5.00,2.00,2.00,1.00,אני מאמינה שאנחנו שולטים במודיעין ובמבצעי ברמה גבוהה. כל מחבל שנשחרר נחזיר לכלא תוך חודש גג.... אז תנו להם את המחבלים ונפציץ אותם יחד עם המשפחות שלהם במבצע צבאי מהשורה הראשונה. נקנה פופקורן לסרט הזה!,2.00,5.00,7.00,76.00,3.00,4.00,1.00,8.00,1.00,2.00,1.00,1.00,2.00,2.00,38.00,3.00,1.00,4.00,1.00
1892623.00,#NULL!,2024-02-29 12:33:49,2024-02-29 12:39:15,2.00,2.00,2.00,1.00,"אנו לא רואים מכאן משמשרד הבטחון;שב""כ וכו' רואים משםלכן אני חושבת לא צריך להפריע להם לעשות את עבודתם ; כמו שלא מפריעים לרופא בעבודתואו לחיילים בעבודתם.כל רעשי רקע שלנו מחזקים את הדרישות ועורף של החמס",2.00,6.00,3.00,43.00,5.00,3.00,1.00,8.00,16.00,2.00,16.00,16.00,3.00,3.00,42.00,3.00,1.00,2.00,1.00
1892653.00,#NULL!,2024-02-29 14:32:54,2024-02-29 14:36:04,2.00,2.00,1.00,1.00,יש דברים שהעם לא מודע אליהם מספיק ויש המון רגש שמעורב כאן ולכן ההחלטה צריכה להתבצעה על ידי האנשים שהכי יודעים על הסיטואציה והשיכול שלהם אינו פוליטי אלה הגנתי כמו השבכ והמוסד שנמצאים בשטח ויודעים על החמאס יותר מכולם ,2.00,4.00,2.00,33.00,2.00,5.00,1.00,9.00,14.00,0.00,14.00,14.00,1.00,1.00,28.00,1.00,28.00,3.00,2.00
1892656.00,#NULL!,2024-02-29 13:05:37,2024-02-29 13:07:34,5.00,5.00,1.00,1.00,שלום החטופים הכי חשוב עכשיו,1.00,5.00,1.00,1187.00,2.00,4.00,3.00,9.00,1.00,3.00,1.00,1.00,1.00,1.00,40.00,2.00,10.00,3.00,2.00
1892664.00,#NULL!,2024-02-29 20:28:25,2024-02-29 20:30:52,5.00,5.00,1.00,5.00,בנוסף גם חייב לעשות בחירות להחליף את הממשלה,1.00,4.00,4.00,65.00,1.00,4.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,30.00,1.00,38.00,2.00,1.00
1892709.00,#NULL!,2024-02-29 15:47:22,2024-02-29 15:48:35,3.00,3.00,1.00,5.00,זו החלטה שהעם צריך לקחת כבר ראינו את תוצאות שחרור שליט.,1.00,5.00,2.00,31.00,2.00,6.00,1.00,8.00,14.00,3.00,14.00,14.00,4.00,4.00,37.00,1.00,18.00,3.00,1.00
1892727.00,#NULL!,2024-02-29 16:32:05,2024-02-29 16:33:31,5.00,5.00,1.00,1.00,יש לשחרר את כל החטופים תמורת כמה אסירים שידרש,2.00,6.00,0.00,0.00,1.00,5.00,1.00,8.00,1.00,3.00,31.00,31.00,1.00,3.00,49.00,2.00,42.00,0.00,2.00
1892749.00,#NULL!,2024-02-29 14:01:09,2024-02-29 14:02:06,2.00,3.00,1.00,1.00,.,1.00,4.00,3.00,48.00,1.00,6.00,1.00,8.00,1.00,1.00,4.00,1.00,4.00,3.00,29.00,1.00,27.00,5.00,1.00
1892783.00,#NULL!,2024-02-29 13:02:47,2024-02-29 13:04:00,5.00,3.00,1.00,1.00,המוסד והשבכ הם הגוף המקצועי והמיעץ,1.00,7.00,3.00,52.00,3.00,2.00,1.00,8.00,1.00,2.00,36.00,1.00,2.00,2.00,51.00,1.00,24.00,2.00,1.00
